,InChiKey,Molecule,database_identifier,AB003,AB006,AB008,AB009,AB010,AB012,AB014,AB017,AB022,AB023,AB024,AB026,AB028,AB029,AB031,AB032,AB034,AB036,AB037,AB038,AB041,AB042,AB043,AB045,AB047,AB049,AB050,AB051,AB055,AB058,AB059,AB060,AB063,AB064,AB065,CD001,CD004,CD008,CD009,CD010,CD011,CD012,CD014,CD015,CD016,CD017,CD020,CD024,CD025,CD026,CD027,CD029,CD030,CD033,CD034,CD035,CD036,CD037,CD039,CD040,CD041,CD042,CD043,CD045,CD046,CD047,CD048,CD049,CD050,CD052,CD053,CD055,CD056,CD062,CD063,CD067,CD068,CD070,CD071,CD072,CD073,CD074,CD075,CD076,CD077,CD078,CD080,CD081,CD083,CD085,CD086,CD088,EF001,EF002,EF003,EF004,EF005,EF006,EF008,EF009,EF010,EF012,EF013,EF019,EF020,EF027,EF028,EF029,EF031,EF032,EF033,EF034,EF035,EF036,EF040,EF041,EF045,EF048,EF051,EF052,EF053,EF056,EF057,EF059,EF060,EF061,GH006,GH007,GH008,GH009,GH011,GH013,GH015,GH016,GH019,GH021,GH024,GH026,GH027,GH030,GH038,GH039,GH040,GH041,GH042,GH046,GH050,GH053,GH054,GH057,GH058,GH060,GH061,GH062,GH063,IJ001,IJ006,IJ009,IJ010,IJ013,IJ014,IJ029,IJ038,IJ043,IJ044,IJ047,IJ049,IJ059,IJ061,IJ075
10,JRHWHSJDIILJAT-UHFFFAOYSA-N,2_hydroxyvaleric_acid_PM_a1,98009,2279.0,2150.0,2281.0,2602.0,7795.0,6911.0,2102.0,4783.0,2080.0,7940.0,2213.0,2538.0,2987.0,9744.0,3549.0,5536.0,2557.0,6691.0,2089.0,6714.0,2865.0,9685.0,8047.0,3337.0,2909.0,2523.0,2894.0,7463.0,8018.0,9655.0,2566.0,4138.0,962.0,2930.0,3849.0,2418.0,1913.0,3585.0,3087.0,3453.0,1981.0,2298.0,6840.0,2981.0,2457.0,3124.0,2722.0,4248.0,3092.0,3848.0,3135.0,4038.0,2926.0,2591.0,2273.0,3335.0,2187.0,3463.0,6383.0,838.0,3383.0,6310.0,2733.0,3808.0,11040.0,2687.0,4969.0,3558.0,2045.0,4612.0,1948.0,5486.0,3381.0,3304.0,3947.0,5959.0,5441.0,4691.0,8407.0,4987.0,16081.0,1480.0,4850.0,2635.0,9665.0,3914.0,4036.0,4301.0,4890.0,3657.0,3248.0,9369.0,8368.0,4571.0,2506.0,2838.0,2786.0,2131.0,3144.0,10840.0,3370.0,4437.0,3370.0,7802.0,10086.0,3681.0,2673.0,3337.0,4084.0,3569.0,2590.0,4048.0,5137.0,4247.0,3775.0,3496.0,3351.0,3781.0,4858.0,1926.0,3490.0,4467.0,3437.0,3939.0,2430.0,2646.0,2493.0,4078.0,2294.0,3279.0,3111.0,3967.0,3855.0,3238.0,3892.0,3795.0,4567.0,3918.0,4277.0,2765.0,2179.0,6942.0,4641.0,3829.0,3835.0,6789.0,4603.0,5672.0,3414.0,3323.0,6336.0,3951.0,2887.0,3253.0,2875.0,3230.0,3335.0,3617.0,3907.0,3110.0,3732.0,3668.0,2679.0,3445.0,8324.0,3361.0,3427.0,8089.0,4502.0,3706.0
11,BKAJNAXTPSGJCU-UHFFFAOYSA-N,2_ketoisocaproic_acid_PM_a1,70,12993.0,15056.0,14024.0,13429.0,11600.0,12399.0,15233.0,13994.0,14202.0,22279.0,12013.0,21321.0,25503.0,14995.0,14350.0,17690.0,14859.0,16058.0,19051.0,18343.0,18599.0,16510.0,13329.0,13291.0,16052.0,16307.0,20415.0,15739.0,14309.0,17528.0,15930.0,24302.0,5775.0,18114.0,22437.0,13624.0,16859.0,22721.0,19528.0,20261.0,14565.0,13115.0,21860.0,19849.0,16824.0,11178.0,21134.0,27944.0,17940.0,28130.0,27712.0,15007.0,21372.0,10804.0,17444.0,23491.0,12480.0,20777.0,24321.0,19756.0,27901.0,27011.0,15073.0,23283.0,19988.0,16323.0,23905.0,24655.0,16382.0,33564.0,23283.0,22216.0,20529.0,9623.0,17288.0,23451.0,25805.0,31172.0,22713.0,28533.0,23546.0,13315.0,32547.0,21677.0,25187.0,26174.0,21268.0,31250.0,18165.0,18508.0,13639.0,21988.0,24295.0,19855.0,18862.0,27214.0,16452.0,18947.0,32354.0,28111.0,14791.0,31794.0,16776.0,17311.0,14064.0,26428.0,16925.0,15339.0,23193.0,20262.0,18545.0,31782.0,24111.0,13604.0,21528.0,21029.0,17558.0,21825.0,18860.0,3259.0,16958.0,19387.0,16172.0,19876.0,24950.0,14577.0,14603.0,10430.0,15043.0,24881.0,13906.0,13206.0,17799.0,14284.0,17066.0,20243.0,20147.0,20346.0,24752.0,21159.0,8675.0,33027.0,15627.0,17864.0,18085.0,7633.0,10188.0,11858.0,12451.0,14696.0,7712.0,30389.0,14667.0,17899.0,17198.0,19663.0,11230.0,21121.0,25911.0,12933.0,20913.0,13914.0,10353.0,14647.0,16625.0,19332.0,15147.0,22132.0,23863.0,7527.0
12,WHBMMWSBFZVSSR-GSVOUGTGSA-N,3_hydroxybutyric_acid_PM_a1,92135,15595.0,14844.0,5446.0,8105.0,25205.0,8746.0,65928.0,66682.0,2741.0,20986.0,71412.0,77546.0,10271.0,5764.0,24453.0,16250.0,200037.0,17512.0,23464.0,34750.0,4479.0,37649.0,45683.0,19656.0,26827.0,18167.0,1823.0,45944.0,28463.0,73247.0,16142.0,161971.0,3317.0,216232.0,48454.0,73906.0,26599.0,28846.0,30070.0,60005.0,19695.0,81621.0,56224.0,29539.0,25251.0,19932.0,13341.0,40384.0,12017.0,35762.0,16719.0,11448.0,49901.0,47350.0,16923.0,4722.0,10180.0,38652.0,62199.0,11431.0,25138.0,27288.0,18462.0,93064.0,18736.0,36401.0,56678.0,16207.0,12641.0,23101.0,20348.0,22426.0,43628.0,30194.0,13464.0,16810.0,50928.0,24771.0,14366.0,21020.0,19433.0,13996.0,4313.0,4274.0,60054.0,32472.0,5839.0,40905.0,108958.0,21521.0,10407.0,35221.0,4274.0,267213.0,63875.0,26424.0,12395.0,17720.0,46022.0,30852.0,13320.0,65245.0,16589.0,17969.0,41767.0,19437.0,15300.0,21710.0,11773.0,34078.0,9957.0,68000.0,121146.0,2871.0,15284.0,22458.0,30110.0,26290.0,15041.0,21627.0,11263.0,41180.0,12866.0,8356.0,7247.0,6871.0,9106.0,10834.0,11743.0,10321.0,15133.0,21345.0,14721.0,19354.0,15224.0,42397.0,21393.0,157506.0,13640.0,1845.0,9018.0,12275.0,9672.0,42794.0,18126.0,26008.0,17130.0,31457.0,7991.0,19212.0,11507.0,14337.0,13148.0,23478.0,8196.0,16516.0,11437.0,122546.0,33038.0,14801.0,74220.0,11825.0,18927.0,30635.0,33538.0,72055.0,61421.0,5258.0,6938.0,12924.0
13,SJZRECIVHVDYJC-UHFFFAOYSA-N,4_hydroxybutyric_acid_PM_a1,10413,1511.0,2380.0,1589.0,2753.0,2370.0,1566.0,1210.0,1900.0,1303.0,1350.0,1281.0,2514.0,1181.0,2651.0,1733.0,2349.0,2059.0,1441.0,2013.0,3014.0,2842.0,3903.0,2293.0,1653.0,2785.0,3999.0,714.0,4831.0,3365.0,3600.0,2091.0,2182.0,300.0,2134.0,2393.0,2228.0,1686.0,3187.0,618.0,3385.0,1914.0,2038.0,2144.0,2157.0,1983.0,2142.0,2737.0,2442.0,1401.0,1341.0,1616.0,2080.0,1394.0,2130.0,2272.0,837.0,1575.0,3323.0,2290.0,1062.0,1002.0,2491.0,1816.0,2496.0,2303.0,1704.0,2461.0,3227.0,2204.0,1221.0,2617.0,1791.0,1293.0,3842.0,3127.0,2032.0,2156.0,4165.0,2780.0,3185.0,3106.0,634.0,3334.0,2262.0,2803.0,2557.0,2141.0,3588.0,2486.0,2580.0,2314.0,4372.0,2554.0,2680.0,2047.0,2742.0,2241.0,2330.0,2562.0,3573.0,2821.0,1148.0,3101.0,2065.0,3138.0,3229.0,2079.0,2662.0,2546.0,1889.0,1937.0,2623.0,2713.0,3018.0,1877.0,3038.0,2409.0,2186.0,2683.0,309.0,2335.0,2739.0,1490.0,1188.0,1203.0,1126.0,1216.0,2629.0,2706.0,1149.0,1495.0,2400.0,2217.0,1701.0,1544.0,2043.0,3664.0,1325.0,2704.0,855.0,930.0,2325.0,2119.0,1848.0,2376.0,563.0,2042.0,2716.0,2799.0,2088.0,2398.0,2804.0,1589.0,2401.0,2341.0,2703.0,2203.0,2479.0,1505.0,2830.0,1703.0,1425.0,2521.0,3816.0,3428.0,1549.0,3402.0,1747.0,2802.0,1616.0
14,GIWQSPITLQVMSG-UHFFFAOYSA-N,"1,2-Dimethylimidazole",4.02_97.07,1279.363838,1305.006744,922.6254601,1008.684516,985.8249132,1361.53642,1312.809298,834.2481917,1040.659281,939.4764988,1330.377716,628.1953363,1165.514763,1189.430332,1909.630112,1058.457214,1198.299481,1400.565058,1669.709266,1241.974456,2147.276136,1491.786108,1501.538781,1417.409465,1263.07307,1620.232102,1332.316046,1757.714226,1760.444686,2737.233619,4340.71721,1686.347019,928.9547213,2348.499209,1383.816078,2096.238404,768.2226455,1964.375678,2568.048121,2336.89088,1260.199883,1534.117807,1374.027865,1629.602963,698.3272435,950.2219872,798.2208388,1352.564364,1287.74829,1133.025894,733.3182852,1563.584246,1298.314788,1677.206439,1944.116948,1872.190212,1996.34066,1873.252794,10214.26315,1192.671798,1273.37759,1651.289695,1603.636099,742.2860276,1633.224864,400.0526236,1198.940066,1588.417784,1381.209825,1498.33404,2058.307729,1227.419303,1327.990097,1735.357812,1372.818469,1220.594922,1555.184838,1413.859659,1655.343337,1589.925957,1750.783807,573.0926362,1702.329563,2333.902293,1532.352167,6437.945496,1790.470986,1464.778809,1347.110298,1119.931189,1629.809633,1036.189417,986.352164,690.7685347,1331.358546,1061.964693,981.0812966,1365.247683,1122.795752,1474.948794,1009.013922,1323.171408,1049.729065,341.4719759,1029.670291,1612.872545,1126.441772,1244.348283,1364.708041,1519.25741,773.8752048,2010.21927,1241.381722,1019.635689,836.3768151,1968.23685,897.8501805,1749.458708,1495.722197,1465.437889,542.4719172,2084.799099,1031.173918,2130.232613,1587.198619,1764.761112,1454.60896,998.8699851,28458.67126,1093.814445,1071.198166,4652.730723,7874.509417,1660.661947,1207.846795,1635.259237,897.9466458,1476.750009,1657.532555,2304.98946,1411.091775,1021.238266,931.3784736,1862.956332,1105.869474,1501.546733,2129.504774,1568.763659,492.2362603,1794.261568,1511.188082,1296.182657,1372.831915,1580.480664,1596.321844,1708.380595,1975.76586,1882.469753,2248.824428,1820.962393,1693.383215,1324.431344,1623.424351,2045.10018,2050.116902,1652.974769,1733.596817,1704.986784,1756.778079,1848.260797
15,LELVHAQTWXTCLY-XYWKCAQWSA-N,10-Nitrolinoleate,5282259,0.265552975,0.053289777,0.06611672,0.079861174,0.046167845,0.011096927,0.004701704,0.067348471,0.029237486,0.125082382,0.067154243,0.062728161,0.007357911,0.107799515,0.11861879,0.024376363,0.171332899,0.04046165,0.021121659,0.191288066,0.820056808,0.273518898,0.354350474,0.269940534,0.335434599,0.00999247,0.120540924,0.038320055,0.03096663,0.058531817,0.024464877,0.25908112,0.073477014,0.065330783,0.079843708,0.121442298,0.066275373,0.127062868,0.015271659,0.295044168,0.306443694,0.187775675,0.141834796,1.035439848,0.110241952,0.014729436,0.468872464,0.067233027,0.256047272,0.459686334,1.068218249,0.19557864,0.113794636,0.064921249,0.134731194,0.049370626,0.179990194,0.044374194,0.04597223,0.02719055,0.081007436,0.048126329,0.073547382,0.133246826,0.141992277,0.120260956,0.080745421,0.457358674,0.055804034,0.036658973,0.09827589,0.033492306,0.006770781,1.503695653,0.062031548,0.05377475,0.288525854,0.046427985,0.212150571,0.004637904,0.549484371,0.128678444,0.039556908,0.024649234,0.080946811,0.046667095,0.181253183,0.0332906,0.118905559,0.025373054,0.099401157,0.001560905,0.064470098,0.396176365,0.020784254,0.063117229,0.110784598,0.044111185,0.042496525,0.127841996,2.067437932,0.616747484,0.078560244,0.160100835,0.059733751,0.274314264,0.157798508,0.390249423,0.151585635,0.131969013,0.846723254,0.331574693,0.04218341,0.093289087,0.056618046,0.029027729,0.4734013,0.660476773,0.091713006,0.04551036,0.942182103,0.086181513,0.01840593,0.06019818,0.186828565,0.042541575,0.126783209,0.049364248,0.25299341,0.078590304,0.075254529,0.076481896,0.042947382,0.031652835,0.0276115,0.014584307,0.058656348,0.00305429,0.043757284,0.018767247,0.016125353,0.017992343,0.04072794,0.033122336,0.014512487,0.349399786,0.082070785,0.187643777,0.192099412,0.028945659,0.048247608,0.257614886,0.042014146,0.008362023,0.016187661,0.068556916,0.0170023,0.030244591,0.186214384,0.011270301,0.050081934,0.038362047,0.024246545,0.075281284,0.016957546,0.013099887,0.01964854,0.132325904,0.017096554,0.018715282
16,WRADPCFZZWXOTI-BMRADRMJSA-N,10-Nitrooleate,24836820,10.68190166,6.251326051,10.80096161,6.935625581,4.113001438,1.06660678,0.529905034,5.712992277,5.196851732,10.72107502,5.073169622,6.329894335,1.739542117,7.90797629,5.267896978,6.078157587,6.655011101,11.36981646,2.061400377,3.661960568,5.120438215,5.006237927,3.753844254,5.733260895,3.866969051,6.109868317,9.771357713,1.723953184,3.116116573,4.639086336,3.096404859,3.975785284,5.083718132,2.173988993,9.307993406,4.917256963,4.333911561,10.43657473,0.717110736,2.917562749,4.900353663,2.012354694,3.06795813,5.473094493,12.44996328,5.051858301,2.933101849,7.590718106,2.356714384,3.258045003,3.270868551,12.3081802,4.837740976,5.011348077,1.523490689,3.457799936,2.029395918,4.795672437,3.044832838,5.904600903,3.80622154,3.510855326,2.778629059,4.215805269,6.050141907,4.445129822,9.592561596,7.539797991,4.550853365,3.005180594,3.762370791,5.480344039,7.576424244,5.554960909,9.277491554,0.874788565,3.959676078,3.793056127,5.217192581,3.859923759,7.032240972,2.504804824,3.444118073,5.757451703,3.636315676,4.585499615,2.641092242,11.0018044,9.306184174,4.53014924,4.443966964,7.841391821,5.598165185,14.35681605,1.633830901,3.98543295,9.005608387,3.118297378,4.390031481,5.581395436,7.347217425,5.040307554,9.814010823,4.637291269,4.655694723,9.90467502,11.42047459,1.715877393,8.644994028,7.115077942,7.072249393,7.986933421,6.705785581,5.590033115,7.100688227,1.948347369,3.527898143,8.673975837,4.39551527,4.694099288,2.514917048,12.7036867,6.908211813,5.113676419,13.6491896,2.886950037,3.189279269,6.909667657,2.103293423,1.409570918,1.644182086,1.762829356,6.662694609,4.202100691,6.226519415,3.556779613,1.825421198,0.384521578,2.172288346,7.073288506,1.11380855,2.272992655,3.412720416,1.281963043,1.726724745,0.888869923,3.632949405,1.916295663,1.576500647,1.19188229,1.607089586,4.971904769,3.002746229,2.875584657,1.849993915,2.973644913,2.031550217,1.270153091,5.296963737,0.469458471,5.713024564,2.527964677,1.527411484,8.195351898,0.862323856,6.462944069,0.881972503,0.931030446,1.380279517,1.633166474
17,QHOKDYBJJBDJGY-BVILWSOJSA-N,11(12)-EpETE,16061087,0.11910879,0.013288005,0.034355787,0.055835877,0.039312518,0.020034946,0.069303762,0.11374606,0.013431002,0.04738546,0.004067336,0.003220247,0.100516332,0.031918893,0.004024806,0.007045373,0.01213252,0.197002364,0.131385352,0.049869857,0.008936632,0.03418938,0.030304413,0.042692327,0.070159532,0.012664718,0.023014139,0.004354878,0.04059264,0.028585964,0.038948911,0.047646893,0.290826136,0.042882002,0.074059945,0.010053984,0.003286775,0.24494021,0.030329456,0.010637116,0.007537003,0.008760369,0.008138803,0.385801436,0.06448461,0.030327152,0.019060764,0.005858648,0.187142485,0.007193872,0.130704116,0.153575073,0.138870065,0.011167423,0.012199209,0.018803045,0.009352632,0.007529128,0.00753312,0.002448239,0.008020184,0.058559856,0.017204892,0.012553852,0.074790048,0.08020588,0.008064133,0.217550354,0.019949102,0.043463167,0.232534322,0.011684071,0.001884258,0.065030826,0.003488761,0.000964795,0.132696353,0.04432834,0.004547849,0.006949169,0.045197633,0.140576322,0.087903867,0.165947498,0.242528228,0.025880788,0.024677528,0.008419037,0.020138045,0.001553505,0.194029662,0.006933102,0.004487748,0.120445321,0.018270765,0.032106661,0.025069955,0.00428243,0.018283114,0.000855725,0.059341185,0.008853528,0.007862092,0.029108607,0.056590871,0.141538153,0.002919643,0.002695126,0.015038211,0.002787118,0.009527654,0.019874665,0.021316639,0.00547141,0.002424586,0.001954414,0.036478604,0.012412626,0.020737219,0.197571184,0.083106068,0.072141442,0.091130237,0.039139665,0.006522257,0.010356373,0.01444528,0.043459456,0.066788066,0.066768705,0.016755538,0.005109721,0.0121063,0.020847562,0.00179528,0.002791154,0.043766683,0.00541469,0.036048701,0.004966099,0.010303282,0.004546329,0.08859928,0.013442239,0.031602308,0.030750163,0.043720968,0.036218537,0.009567829,0.00248091,0.022373931,0.065148986,0.04752735,0.00157489,0.002374062,0.002108922,0.082594163,0.018862434,0.000408804,0.021979428,0.095516413,0.036150538,0.066812897,0.116274017,0.010322931,0.027766951,0.042625629,0.014236592,0.015738749,0.040538257
18,LRPPQRCHCPFBPE-KROJNAHFSA-N,"11,12-DiHETrE",5283146,0.865594546,0.55640214,1.17228697,0.706984854,0.838432275,0.511174775,0.660742441,0.477281277,0.518548749,0.843194768,1.180310092,1.268903285,0.550989224,1.463136747,1.200939039,0.541000378,0.679447478,0.826102573,0.853581626,0.713029378,0.556177329,0.891075899,1.136738675,0.411435947,0.86097942,0.491525576,0.853958625,0.574949753,0.352128276,0.817501732,0.325694001,0.721390958,0.442618837,0.434576456,0.884939007,0.63590195,0.709731841,0.825722197,0.664830567,0.52647194,0.741343323,0.658305036,0.996006545,1.204454519,0.73729908,0.477779358,0.684007666,0.877178439,0.869150362,0.936360378,1.258804465,1.264116979,0.768859684,0.350912342,0.646588322,1.204113135,1.039092965,0.899292164,0.435410845,0.563417383,0.631283763,0.871380039,1.133586455,0.746717925,1.271398045,0.948181833,1.517628916,0.903712637,0.653526179,1.429790238,0.658790206,1.06659135,1.293197374,0.798129137,1.027473963,0.148148027,1.019146158,1.233342642,1.179082244,1.374329173,1.264733694,1.685552839,0.635217354,1.075812159,1.165247215,0.511459665,0.815740678,1.274335615,1.359902998,0.401226413,0.767793604,1.16779933,0.898533337,1.942517892,0.154841462,0.307872351,0.841319842,0.765290983,0.490735711,0.504076732,0.876429649,1.001024659,1.265590553,1.150010694,0.415447595,1.127333685,1.320770614,0.557772605,1.109759139,1.254426732,0.88287781,1.597635237,1.251731953,0.854735076,0.734755298,0.396744509,1.204208189,1.564136169,0.342082254,0.809668247,2.013428839,1.12328382,0.722981607,0.653105546,1.314573356,0.698882562,0.309979446,0.42844567,0.27491627,0.432484365,0.502967922,0.375020192,0.591420811,0.509329163,0.188887505,0.282512099,0.500360141,0.129406678,0.294142273,0.490638411,2.08229364,0.632947549,0.411733449,0.304642608,0.400912837,0.31979011,0.466611117,0.48119072,0.305757126,0.206194167,0.401461667,0.622985886,0.368230404,0.692619015,0.302479307,0.352503775,0.490212012,0.376795385,0.234940449,0.181681041,0.45331378,0.454281726,0.73755478,0.685686243,0.281882125,0.223784026,0.392133112,0.306019628,0.511217115,0.353457369
19,DXOYQVHGIODESM-KROJNAHFSA-N,"11,12-EpETrE",5283204,0.704742427,0.786773584,0.45466018,0.163943276,0.2938255,0.030573863,0.058641388,0.23239146,0.066093171,0.584789166,0.339374312,0.266819286,0.287131578,0.423394368,0.669283882,0.549707164,0.184655559,0.410884468,0.616280304,0.051229622,0.01403498,0.024750734,0.140387035,0.038562996,0.41191829,0.037959797,0.79388638,0.222866516,0.072620446,0.164388045,0.013350494,0.06247831,0.65845106,0.274410506,0.423839156,0.191958614,0.138090256,0.304439085,0.56242351,0.191718531,0.130054691,0.33704542,0.077690252,0.614797165,0.267509337,0.10645491,0.357643333,0.410208173,0.563080884,0.988138828,0.908704686,0.065339377,0.305635222,0.008374063,0.016735272,0.172933117,0.127605148,0.365883413,0.213764227,0.30173223,0.205268518,0.192572241,0.630323877,0.254583092,0.750990886,0.694719638,0.443869838,0.140382738,0.093134084,0.146830332,0.021870014,0.130605404,0.302025211,0.065937593,0.187931478,0.106412108,0.024113752,0.032930035,0.167794814,0.75144748,0.641008901,0.459068658,0.214306206,0.262777156,0.154100248,0.265020566,0.667359209,0.43932472,0.63706928,0.238336836,0.30557382,0.503091359,0.294357726,0.200455202,0.092579298,0.103057455,0.535142678,0.083123456,0.186635772,0.151809666,0.161463436,0.772914082,0.526113154,0.593517719,0.185737802,0.243117909,0.413313861,0.139956758,0.391057591,0.598736232,0.19284764,0.508588196,0.241515876,0.042023615,0.105484575,0.155477545,0.370305574,0.622948913,0.352486955,0.136538669,0.61848903,0.169694184,0.139404601,0.790768197,0.789601665,0.114174517,0.259362729,0.350848648,0.125995571,0.46198655,0.048974519,0.203213264,0.084753106,0.099703555,0.064897214,0.096768101,0.165488679,0.011940842,0.131119856,0.088671552,0.092454937,0.132582417,0.303986002,0.015053232,0.251640563,0.043630187,0.110728138,0.071505677,0.130036728,0.050096679,0.135437746,0.128382595,0.038122261,0.071134952,0.297377139,0.331727383,0.085722657,0.159325008,0.07692398,0.091095052,0.660398255,0.242588775,0.086642351,0.327533568,0.022167442,0.114774365,0.153152926,0.044486203,0.045207941,0.077006507
20,GCZRCCHPLVMMJE-RSPKXIRXSA-N,11-HETE,5312981,1.279100355,0.644510142,1.048745934,0.798882942,1.191145682,0.644666764,1.491033257,0.377375462,0.974014214,0.414449796,0.94202787,1.337804222,0.557454316,0.723619215,0.553045404,0.891816557,0.37434264,0.502387816,1.422707129,0.607667586,0.878528261,0.904231985,0.973876144,0.739628997,1.421829383,0.212076651,1.371383469,1.182445549,0.766020527,0.856919925,1.443411459,1.041298635,0.981229934,0.960498978,0.759004038,0.719628233,2.169466063,0.611731012,0.624554155,1.352601914,0.676033006,0.541970721,1.352854515,0.867042008,0.28468382,0.106382819,0.607210028,0.728025117,0.564568542,0.937382187,1.130165512,0.524699063,0.679214942,0.093579842,0.979543508,0.665670477,0.508436431,0.528246664,0.602058372,0.509134739,0.921874302,0.645142687,1.434488259,0.521782741,1.171503641,0.447389674,1.434347069,0.366628051,0.735293802,1.098870513,0.817789618,1.102180386,1.097806206,1.259589787,1.293372094,0.086773798,1.670443442,1.436561513,0.761120303,0.883412829,1.273794296,0.630967185,0.438446579,0.23540103,1.332112863,1.078660192,0.889693758,1.395585912,0.4294298,0.396893564,1.344083844,1.532342414,0.308383121,0.919458792,0.841714852,0.080346111,0.192973327,0.356083771,0.277164788,0.214912079,0.130238817,0.40966507,0.88627525,0.846276436,0.387584889,0.460956912,0.637947338,1.618873573,1.120615565,0.871190507,0.88848779,0.745839764,0.901623519,0.601212495,0.15817936,0.238245243,1.525499215,0.639321733,0.896819106,1.441923888,0.707135824,1.238318082,0.587315307,0.604369751,0.599835747,2.380697396,0.86484726,0.665677203,1.95245665,1.13431742,0.891431207,0.265525474,0.885897765,0.317294513,0.623216715,1.365888976,0.741896061,0.303845211,0.36447699,1.541777503,0.558946563,2.104076768,1.875865849,0.499648645,0.441250408,0.647421314,1.403548995,0.871150894,0.52218605,1.117336957,0.858950252,1.353284876,1.415118433,1.180684357,0.947770625,0.721505937,0.50159553,0.736288239,1.495253484,0.362535936,0.78551,1.874849111,0.854155963,2.637341303,2.347595827,1.502267981,1.869861715,1.738581598,1.504667072,2.05991559
21,RCMABBHQYMBYKV-BUHFOSPRSA-N,12(13)Ep-9-KODE,5283007,2.40227604,0.64800205,7.62606625,1.946542496,1.097482795,0.615040523,0.836821441,2.279353357,0.913607129,1.478879784,1.827128109,1.056646098,0.763805002,2.12823515,1.669457905,2.898935265,0.565574571,3.186701902,0.792265553,0.671264977,1.176247045,1.396602764,2.260504655,1.696199276,0.586689178,1.837889978,0.685347195,0.691597309,0.977043414,0.475262984,0.372520558,1.471909341,1.06080597,1.211692753,3.067999874,1.295175745,0.907137223,0.410190231,0.953011223,1.825923981,0.68318434,0.375590882,1.769991085,2.360712609,1.230744735,0.365631528,0.88312118,1.656370931,1.200280262,1.813846652,1.912570345,0.786058376,1.18195176,0.506119927,1.583387251,1.166922232,1.585592753,1.394882317,1.552625437,1.501362106,0.648847221,1.077667125,1.58990045,0.85001307,1.924486568,1.049655761,1.104780908,0.434466891,2.61009287,0.954651142,1.041365399,1.616542804,1.049322369,1.3515867,0.482300991,0.149046576,0.483275493,1.77722468,1.827235309,1.470234438,1.453499877,1.066575126,0.770038112,0.915255444,1.218346083,0.713325715,0.6851221,0.313796645,0.940879997,0.611802377,1.238624954,1.222470989,2.850975002,2.798235625,0.402316542,0.67050038,0.877194762,0.286666219,0.401636819,0.350446064,1.015454985,2.896353355,1.055453263,1.259999602,1.407666173,1.35856396,1.446414562,1.045959817,2.343144335,2.029263505,2.011634681,0.874233856,0.645049522,2.049994489,1.174699476,0.442867945,1.371675445,1.229312822,0.921776378,0.936579608,0.547215214,0.436110804,1.275613236,1.589631821,2.668017913,1.230771877,0.320179409,1.022313779,0.810401245,0.953788134,0.813678673,0.929785901,1.35614957,1.028458982,0.350843531,0.688680965,0.308413823,0.349157834,0.214170208,0.381736297,0.914668379,1.002212312,0.772965691,0.669720339,1.2161174,0.299837849,1.045855431,0.574778173,0.989520758,0.28495547,0.340734368,1.017201741,0.677423192,0.564023477,0.236484193,0.746771071,0.775377169,0.293587184,0.194526119,0.187588074,0.779080362,0.273026256,0.680020416,0.690830073,0.211904609,0.61764852,0.222049859,0.141381068,0.409941723,0.368227081
22,CCPPLLJZDQAOHD-FLIBITNWSA-N,12(13)-EpOME,5356421,2.921071318,3.82721231,5.42472446,2.704678762,0.549306476,2.626104943,1.421237731,2.484186213,1.661256537,1.447161285,0.925770369,0.798168648,3.970242004,3.536408717,2.117611448,1.363682454,8.12389085,0.688600205,1.286705509,3.654112369,2.54355161,2.704825403,1.142122567,3.233911808,1.629730029,0.666233297,5.070970207,0.829768405,3.091328612,1.598675852,1.4838279,0.343187211,1.216227484,1.497306597,2.833302289,0.958631409,1.784539577,0.905505785,1.202082649,2.70893245,1.513888981,2.738947373,1.686313138,0.927089037,3.707426305,1.737878778,2.076889209,3.089635505,1.551142714,1.382759329,1.825320753,1.542864097,6.295774305,19.60250222,1.638068359,1.534535939,1.874050549,4.083718414,1.729941314,8.4263535,2.719553448,1.67528919,1.388598172,4.347737905,2.013369438,3.933081193,0.91922729,2.279802276,1.251949518,2.180326745,4.082008438,1.394343002,2.337438554,1.368000158,0.866837796,10.66400729,1.599289841,0.99790332,1.373338894,4.986736679,1.007272203,1.752191598,3.403854747,1.712724519,1.976146489,13.58864934,1.261714165,2.0711517,1.537291498,4.572346501,1.950960814,1.61036836,0.946132031,1.271822639,20.16255301,11.59333434,3.768799838,5.477021689,17.9550801,20.96271081,19.14873131,1.861774174,1.578137228,2.115945967,1.120986429,0.659151667,0.481168389,0.451062518,0.813860812,2.401061998,1.685516495,2.88830102,0.60984665,1.47340352,1.111164737,12.48700609,1.026546926,2.204974422,2.853456017,0.978128163,1.973870004,1.182427367,1.010505453,3.933701999,1.976145816,0.929813722,3.151251329,6.061435439,0.54815347,5.419599914,1.481655374,7.156564719,3.395503096,0.766997005,1.501006864,1.090428624,11.44977509,9.680241762,1.758537776,1.219518157,4.923138568,1.823043964,0.473853307,6.174849659,5.578509035,2.233088058,0.366766476,0.903620355,0.806102007,0.31464322,4.484862359,1.351373703,1.607995961,5.668074755,0.958302852,6.655909721,1.121465551,0.197063926,0.67105839,0.350715636,2.765463089,0.589650212,0.864348201,3.086414411,0.555276646,0.543200813,0.109942333,3.967632475,1.242461663,0.425063848
